as_of_date,first_signal,second_signal,observations,spearman_correlation
2014-06-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-07-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-08-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-09-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-10-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4922308584546725
2014-11-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.23478263579027892
2014-12-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.20252742755589828
2015-01-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4018348323411192
2015-02-27,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.43058525056523234
2015-03-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5243516001350839
2015-04-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.17847365969811643
2015-05-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3779902221560149
2015-06-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4614498107000557
2015-07-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.23999617470929402
2015-08-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.20179698736807686
2015-09-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.1956292083310613
2015-10-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.22351925558894017
2015-11-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.36557541538781296
2015-12-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3319563997794225
2016-01-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.28231680865435865
2016-02-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2504983670382751
2016-03-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4715263906350331
2016-04-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3658156094846512
2016-05-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.43080550293991415
2016-06-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.6277947362117292
2016-07-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.46541457141563464
2016-08-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.15707184280252343
2016-09-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.39304417563479654
2016-10-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3809524671531255
2016-11-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.12766877651956668
2016-12-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.17973535054033804
2017-01-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2382919547541188
2017-02-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.19903460996568018
2017-03-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.004467824923042933
2017-04-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.10767457608636864
2017-05-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2253656506507927
2017-06-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4163324396529984
2017-07-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4751315038869653
2017-08-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.28915142043760794
2017-09-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.026801797328035448
2017-10-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2927754993062538
2017-11-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.41390246767166833
2017-12-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4546153154476206
2018-01-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.35653555017861893
2018-02-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5342041457421013
2018-03-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5381271727573914
2018-04-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.34087416929180997
2018-05-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3667587604419802
2018-06-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.34422455302739147
2018-07-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3011382794152826
2018-08-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5413024741612225
2018-09-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.6658821989778451
2018-10-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.615805786381855
2018-11-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4751452947775742
2018-12-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5119116382009455
2019-01-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.33571910822828677
2019-02-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2647037725354899
2019-03-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.291260318434591
2019-04-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3912469480995875
2019-05-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4912946489717525
2019-06-28,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.647020710259936
2019-07-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.45593392129015586
2019-08-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3014554138352851
2019-09-30,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.49955563410412135
2019-10-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3398991504432624
2019-11-29,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.26657061287439
2019-12-31,sma_50_200_spread_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.21572160428933723
2014-01-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-02-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-03-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-04-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-05-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-06-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-07-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-08-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-09-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,0,
2014-10-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2014-11-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2014-12-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-01-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-02-27,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-03-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-04-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-05-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-06-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-07-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-08-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-09-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-10-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-11-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2015-12-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-01-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-02-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-03-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-04-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-05-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-06-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-07-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-08-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-09-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-10-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-11-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2016-12-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-01-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-02-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-03-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-04-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-05-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-06-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-07-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-08-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-09-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-10-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-11-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2017-12-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-01-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-02-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-03-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-04-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-05-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-06-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-07-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-08-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-09-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-10-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-11-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2018-12-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-01-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-02-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-03-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-04-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-05-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-06-28,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-07-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-08-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-09-30,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-10-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-11-29,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2019-12-31,sma_50_200_spread_sector_neutral,zero_volume_ratio_60d_sector_neutral,50,
2014-01-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.21267707082833132
2014-02-28,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3380072028811525
2014-03-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.2527250900360144
2014-04-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.21008403361344538
2014-05-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3230252100840336
2014-06-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.21959183673469387
2014-07-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.24398559423769509
2014-08-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.35481392557022806
2014-09-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.20509003601440576
2014-10-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.25656662665066027
2014-11-28,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4130132052821128
2014-12-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.1863625450180072
2015-01-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.018583433373349337
2015-02-27,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.19231692677070825
2015-03-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4067707082833133
2015-04-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.13219687875150057
2015-05-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.52797118847539
2015-06-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.13747899159663865
2015-07-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.03529411764705882
2015-08-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3015126050420168
2015-09-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.2113325330132053
2015-10-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.16043217286914768
2015-11-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4383673469387755
2015-12-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3165906362545018
2016-01-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.24024009603841537
2016-02-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3870828331332533
2016-03-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.510876350540216
2016-04-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.09330132052821127
2016-05-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.33848739495798313
2016-06-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.5730132052821129
2016-07-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4237695078031212
2016-08-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4554621848739495
2016-09-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.5700360144057622
2016-10-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.2068187274909964
2016-11-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.2661704681872749
2016-12-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.567250900360144
2017-01-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4167587034813925
2017-02-28,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.2754861944777911
2017-03-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.5008883553421368
2017-04-28,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.3227370948379351
2017-05-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.22410564225690274
2017-06-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.07466986794717888
2017-07-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.302280912364946
2017-08-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.44096038415366146
2017-09-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.11903961584633853
2017-10-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,-0.12307322929171667
2017-11-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.17061224489795918
2017-12-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.4828331332533013
2018-01-31,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.34088835534213685
2018-02-28,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,0.01771908763505402
2018-03-29,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,-0.05891956782713085
2018-04-30,volatility_20d_sector_neutral,amihud_illiquidity_20d_sector_neutral,50,-0.1574549819927971
