as_of_date,sector,signal,observations,ic
2016-11-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2016-12-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-01-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-02-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-03-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-04-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-05-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-06-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-07-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-08-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-09-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-10-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-11-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2017-12-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-01-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-02-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-03-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-04-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-05-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-06-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-07-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-08-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-09-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-10-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-11-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2018-12-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-01-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-02-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-03-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-04-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-05-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-06-28,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-07-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-08-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-09-30,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-10-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-11-29,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2019-12-31,Communication Services,zero_volume_ratio_60d_sector_neutral,4,
2014-01-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,0,
2014-02-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,0,
2014-03-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-04-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-05-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-06-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-07-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-08-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-09-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-10-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-11-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-12-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-01-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-02-27,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-03-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-04-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-05-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-06-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-07-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-08-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-09-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-10-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-11-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2015-12-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-01-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-02-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-03-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-04-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-05-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-06-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-07-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-08-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-09-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-10-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-11-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2016-12-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-01-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-02-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-03-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-04-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-05-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-06-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-07-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-08-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-09-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-10-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-11-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2017-12-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-01-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-02-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-03-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-04-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-05-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-06-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-07-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-08-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-09-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-10-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-11-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2018-12-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-01-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-02-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-03-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-04-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-05-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-06-28,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-07-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-08-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-09-30,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-10-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-11-29,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2019-12-31,Consumer Discretionary,zero_volume_ratio_60d_sector_neutral,6,
2014-01-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,0,
2014-02-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,0,
2014-03-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-04-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-05-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-06-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-07-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-08-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-09-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-10-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-11-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-12-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-01-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-02-27,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-03-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-04-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-05-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-06-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-07-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-08-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-09-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-10-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-11-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2015-12-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-01-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-02-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-03-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-04-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-05-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-06-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-07-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-08-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-09-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-10-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-11-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2016-12-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-01-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-02-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-03-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-04-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-05-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-06-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-07-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-08-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-09-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-10-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-11-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2017-12-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-01-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-02-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-03-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-04-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-05-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-06-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-07-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-08-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-09-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-10-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-11-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2018-12-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-01-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-02-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-03-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-04-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-05-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-06-28,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-07-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-08-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-09-30,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-10-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-11-29,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2019-12-31,Consumer Staples,zero_volume_ratio_60d_sector_neutral,5,
2014-01-31,Energy,zero_volume_ratio_60d_sector_neutral,0,
2014-02-28,Energy,zero_volume_ratio_60d_sector_neutral,0,
2014-03-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-04-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-05-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-06-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-07-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-08-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-09-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-10-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-11-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-12-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-01-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-02-27,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-03-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-04-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-05-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-06-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-07-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-08-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-09-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-10-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-11-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2015-12-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-01-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-02-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-03-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-04-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-05-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-06-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-07-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-08-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-09-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-10-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-11-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2016-12-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-01-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-02-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-03-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-04-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-05-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-06-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-07-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-08-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-09-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-10-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-11-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2017-12-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-01-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-02-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-03-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-04-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-05-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-06-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-07-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-08-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-09-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-10-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-11-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2018-12-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-01-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-02-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-03-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-04-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-05-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-06-28,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-07-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-08-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-09-30,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-10-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-11-29,Energy,zero_volume_ratio_60d_sector_neutral,3,
2019-12-31,Energy,zero_volume_ratio_60d_sector_neutral,3,
2014-01-31,Financials,zero_volume_ratio_60d_sector_neutral,0,
2014-02-28,Financials,zero_volume_ratio_60d_sector_neutral,0,
